sample_id,cohort,year,title,author,source_books_file,gr_book_id,gr_work_id,gr_title,work_page_title,book_title_status,work_title_status,duplicate_work_id,verdict,reason
top2020:1718,modern,2020,FAIR WARNING,Michael Connelly,books_topn.csv,48985654,73339118,Fair Warning,Fair Warning,pass,pass,,pass,
top2020:2385,modern,2020,IN FIVE YEARS,Rebecca Serle,books_topn.csv,50093704,71431652,In Five Years,In Five Years,pass,pass,,pass,
top2020:259,modern,2020,A TIME FOR MERCY,John Grisham,books_topn.csv,53529219,81396031,A Time for Mercy,A Time for Mercy,pass,pass,,pass,
top2020:740,modern,2020,BLINDSIDE,James Patterson and James O. Born,books_topn.csv,46207650,70013994,Blindside,Blindside,pass,pass,,pass,
top2020:3176,modern,2020,NEAR DARK,Brad Thor,books_topn.csv,48496518,73727816,Near Dark,Near Dark,pass,pass,,pass,
top2020:6216,modern,2020,THE SEARCHER,Tana French,books_topn.csv,52661162,78466518,The Searcher,The Searcher,pass,pass,,pass,
top2020:5488,modern,2020,THE INVISIBLE LIFE OF ADDIE LARUE,V.E. Schwab,books_topn.csv,50623864,46895612,The Invisible Life of Addie LaRue,The Invisible Life of Addie LaRue,pass,pass,,pass,
top2020:6430,modern,2020,THE SUMMER HOUSE,James Patterson and Brendan DuBois,books_topn.csv,52588702,73673841,The Summer House,The Summer House,pass,pass,,pass,
top2020:4687,modern,2020,THE BOOK OF LONGINGS,Sue Monk Kidd,books_topn.csv,52698452,73711176,The Book of Longings,The Book of Longings,pass,pass,,pass,
top2020:148,modern,2020,A LONG PETAL OF THE SEA,Isabel Allende,books_topn.csv,46042377,69307454,A Long Petal of the Sea,A Long Petal of the Sea,pass,pass,,pass,
top2020:4688,modern,2020,THE BOOK OF LOST FRIENDS,Lisa Wingate,books_topn.csv,53025903,73839603,The Book of Lost Friends,The Book of Lost Friends,pass,pass,,pass,
top2020:2187,modern,2020,HIDEAWAY,Nora Roberts,books_topn.csv,51172162,70507887,Hideaway,Hideaway,pass,pass,,pass,
top2021:THE LAST THING HE TOLD ME|Laura Dave,modern,2021,THE LAST THING HE TOLD ME,Laura Dave,books_topn.csv,54981009,85761718,The Last Thing He Told Me,The Last Thing He Told Me,pass,pass,,pass,
top2021:THE LINCOLN HIGHWAY|Amor Towles,modern,2021,THE LINCOLN HIGHWAY,Amor Towles,books_topn.csv,57109107,89372632,The Lincoln Highway,The Lincoln Highway,pass,pass,,pass,
top2021:THE FOUR WINDS|Kristin Hannah,modern,2021,THE FOUR WINDS,Kristin Hannah,books_topn.csv,53138081,79888572,The Four Winds,The Four Winds,pass,pass,,pass,
top2021:CLOUD CUCKOO LAND|Anthony Doerr,modern,2021,CLOUD CUCKOO LAND,Anthony Doerr,books_topn.csv,56783258,88757679,Cloud Cuckoo Land,Cloud Cuckoo Land,pass,pass,,pass,
top2021:BILLY SUMMERS|Stephen King,modern,2021,BILLY SUMMERS,Stephen King,books_topn.csv,56852407,88930370,Billy Summers,Billy Summers,pass,pass,,pass,
top2021:THE JUDGE'S LIST|John Grisham,modern,2021,THE JUDGE'S LIST,John Grisham,books_topn.csv,57865158,90580510,The Judge's List,The Judge's List,pass,pass,,pass,
top2021:THE STRANGER IN THE LIFEBOAT|Mitch Albom,modern,2021,THE STRANGER IN THE LIFEBOAT,Mitch Albom,books_topn.csv,56922594,89019212,The Stranger in the Lifeboat,The Stranger in the Lifeboat,pass,pass,,pass,
top2021:THE WISH|Nicholas Sparks,modern,2021,THE WISH,Nicholas Sparks,books_topn.csv,56625098,89665142,The Wish,The Wish,pass,pass,,pass,
top2021:PROJECT HAIL MARY|Andy Weir,modern,2021,PROJECT HAIL MARY,Andy Weir,books_topn.csv,54493401,79106958,Project Hail Mary,Project Hail Mary,pass,pass,,pass,
top2021:MALIBU RISING|Taylor Jenkins Reid,modern,2021,MALIBU RISING,Taylor Jenkins Reid,books_topn.csv,55404546,74581401,Malibu Rising,Malibu Rising,pass,pass,,pass,
top2021:THE HILL WE CLIMB|Amanda Gorman,modern,2021,THE HILL WE CLIMB,Amanda Gorman,books_topn.csv,56914101,90207932,The Hill We Climb: An Inaugural Poem for the Country,The Hill We Climb,pass,pass,,pass,
top2021:THE PRESIDENT'S DAUGHTER|James Patterson and Bill Clint,modern,2021,THE PRESIDENT'S DAUGHTER,James Patterson and Bill Clinton,books_topn.csv,53402402,82566564,The President's Daughter,The President's Daughter,pass,pass,,pass,
top2021:WISH YOU WERE HERE|Jodi Picoult,modern,2021,WISH YOU WERE HERE,Jodi Picoult,books_topn.csv,57701764,90948637,Wish You Were Here,Wish You Were Here,pass,pass,,pass,
top2021:SOOLEY|John Grisham,modern,2021,SOOLEY,John Grisham,books_topn.csv,56844943,88860523,Sooley,Sooley,pass,pass,,pass,
top2021:THE PAPER PALACE|Miranda Cowley Heller,modern,2021,THE PAPER PALACE,Miranda Cowley Heller,books_topn.csv,55994372,75853893,The Paper Palace,The Paper Palace,pass,pass,,pass,
top2021:GOLDEN GIRL|Elin Hilderbrand,modern,2021,GOLDEN GIRL,Elin Hilderbrand,books_topn.csv,55643278,85907561,Golden Girl,Golden Girl,pass,pass,,pass,
top2021:APPLES NEVER FALL|Liane Moriarty,modern,2021,APPLES NEVER FALL,Liane Moriarty,books_topn.csv,56143578,87454091,Apples Never Fall,Apples Never Fall,pass,pass,,pass,
top2021:STATE OF TERROR|Hillary Rodham Clinton and Lou,modern,2021,STATE OF TERROR,Hillary Rodham Clinton and Louise Penny,books_topn.csv,56898262,89502697,State of Terror,State of Terror,pass,pass,,pass,
top2021:KLARA AND THE SUN|Kazuo Ishiguro,modern,2021,KLARA AND THE SUN,Kazuo Ishiguro,books_topn.csv,54120408,84460796,Klara and the Sun,Klara and the Sun,pass,pass,,pass,
top2021:GO TELL THE BEES THAT I AM GONE|Diana Gabaldon,modern,2021,GO TELL THE BEES THAT I AM GONE,Diana Gabaldon,books_topn.csv,57699848,41817159,Go Tell the Bees That I Am Gone,Go Tell the Bees That I Am Gone,pass,pass,,pass,
top2021:CALL US WHAT WE CARRY|Amanda Gorman,modern,2021,CALL US WHAT WE CARRY,Amanda Gorman,books_topn.csv,56805404,88721681,Call Us What We Carry,Call Us What We Carry,pass,pass,,pass,
top2021:HARLEM SHUFFLE|Colson Whitehead,modern,2021,HARLEM SHUFFLE,Colson Whitehead,books_topn.csv,54626223,85227984,Harlem Shuffle,Harlem Shuffle,pass,pass,,pass,
top2021:A GAMBLING MAN|David Baldacci,modern,2021,A GAMBLING MAN,David Baldacci,books_topn.csv,54592511,84789102,A Gambling Man,A Gambling Man,pass,pass,,pass,
"top2021:BEAUTIFUL WORLD, WHERE ARE YOU|Sally Rooney",modern,2021,"BEAUTIFUL WORLD, WHERE ARE YOU",Sally Rooney,books_topn.csv,75555793,88516904,"Beautiful World, Where Are You","Beautiful World, Where Are You",pass,pass,,pass,
top2021:THE MAIDENS|Alex Michaelides,modern,2021,THE MAIDENS,Alex Michaelides,books_topn.csv,45300567,70020242,The Maidens,The Maidens,pass,pass,,pass,
top2021:THE LOST APOTHECARY|Sarah Penner,modern,2021,THE LOST APOTHECARY,Sarah Penner,books_topn.csv,53288434,74516135,The Lost Apothecary,The Lost Apothecary,pass,pass,,pass,
top2021:A COURT OF SILVER FLAMES|Sarah J. Maas,modern,2021,A COURT OF SILVER FLAMES,Sarah J. Maas,books_topn.csv,53138095,51666936,A ​Court of Silver Flames,A ​Court of Silver Flames,pass,pass,,pass,
top2021:LIFE AFTER DEATH|Sister Souljah,modern,2021,LIFE AFTER DEATH,Sister Souljah,books_topn.csv,54304128,84736752,Life After Death,Life After Death,pass,pass,,pass,
top2021:WIN|Harlan Coben,modern,2021,WIN,Harlan Coben,books_topn.csv,53916157,82580621,Win,Win,pass,pass,,pass,
top2021:THE CELLIST|Daniel Silva,modern,2021,THE CELLIST,Daniel Silva,books_topn.csv,55693186,84787002,The Cellist,The Cellist,pass,pass,,pass,
top2022:LESSONS IN CHEMISTRY|Bonnie Garmus,modern,2022,LESSONS IN CHEMISTRY,Bonnie Garmus,books_topn.csv,242528917,90356333,Lessons in Chemistry,Lessons in Chemistry,pass,pass,,pass,
top2022:DEMON COPPERHEAD|Barbara Kingsolver,modern,2022,DEMON COPPERHEAD,Barbara Kingsolver,books_topn.csv,60194162,94935539,Demon Copperhead,Demon Copperhead,pass,pass,,pass,
top2022:REMARKABLY BRIGHT CREATURES|Shelby Van Pelt,modern,2022,REMARKABLY BRIGHT CREATURES,Shelby Van Pelt,books_topn.csv,58733693,90375164,Remarkably Bright Creatures,Remarkably Bright Creatures,pass,pass,,pass,
"top2022:TOMORROW, AND TOMORROW, AND TOMORROW|Gabrielle Zevin",modern,2022,"TOMORROW, AND TOMORROW, AND TOMORROW",Gabrielle Zevin,books_topn.csv,58784475,89167797,"Tomorrow, and Tomorrow, and Tomorrow","Tomorrow, and Tomorrow, and Tomorrow",pass,pass,,pass,
top2022:FAIRY TALE|Stephen King,modern,2022,FAIRY TALE,Stephen King,books_topn.csv,60177373,94912019,Fairy Tale,Fairy Tale,pass,pass,,pass,
top2022:MAD HONEY|Jodi Picoult and Jennifer Finn,modern,2022,MAD HONEY,Jodi Picoult and Jennifer Finney Boylan,books_topn.csv,59912428,94339228,Mad Honey,Mad Honey,pass,pass,,pass,
top2022:THE PARIS APARTMENT|Lucy Foley,modern,2022,THE PARIS APARTMENT,Lucy Foley,books_topn.csv,58468990,91789725,The Paris Apartment,The Paris Apartment,pass,pass,,pass,
top2022:THE BOYS FROM BILOXI|John Grisham,modern,2022,THE BOYS FROM BILOXI,John Grisham,books_topn.csv,61065355,96316901,The Boys from Biloxi,The Boys from Biloxi,pass,pass,,pass,
"top2022:RUN, ROSE, RUN|Dolly Parton and James Patters",modern,2022,"RUN, ROSE, RUN",Dolly Parton and James Patterson,books_topn.csv,58505877,91888499,"Run, Rose, Run","Run, Rose, Run",pass,pass,,pass,
top2022:DREAMLAND|Nicholas Sparks,modern,2022,DREAMLAND,Nicholas Sparks,books_topn.csv,60279823,164933392,Dreamland,Dreamland,pass,pass,,pass,
top2022:ONE ITALIAN SUMMER|Rebecca Serle,modern,2022,ONE ITALIAN SUMMER,Rebecca Serle,books_topn.csv,58438583,91709184,One Italian Summer,One Italian Summer,pass,pass,,pass,
top2022:SPARRING PARTNERS|John Grisham,modern,2022,SPARRING PARTNERS,John Grisham,books_topn.csv,60148895,94849488,Sparring Partners,Sparring Partners,pass,pass,,pass,
top2022:THE MAID|Nita Prose,modern,2022,THE MAID,Nita Prose,books_topn.csv,55196813,86048177,The Maid,The Maid,pass,pass,,pass,
top2022:THE HOTEL NANTUCKET|Elin Hilderbrand,modern,2022,THE HOTEL NANTUCKET,Elin Hilderbrand,books_topn.csv,59227941,86476191,The Hotel Nantucket,The Hotel Nantucket,pass,pass,,pass,
top2022:THE 6:20 MAN|David Baldacci,modern,2022,THE 6:20 MAN,David Baldacci,books_topn.csv,59586621,93815874,The 6:20 Man,The 6,pass,pass,,pass_alias,Goodreads truncates the work heading to The 6; the book page is exact.
top2022:VERITY|Colleen Hoover,modern,2022,VERITY,Colleen Hoover,books_topn.csv,59344312,64581304,Verity,Verity,pass,pass,,pass,
top2022:HORSE|Geraldine Brooks,modern,2022,HORSE,Geraldine Brooks,books_topn.csv,59109077,85529891,Horse,Horse,pass,pass,,pass,
top2022:DREAM TOWN|David Baldacci,modern,2022,DREAM TOWN,David Baldacci,books_topn.csv,58767158,90047618,Dream Town,Dream Town,pass,pass,,pass,
top2022:ALL GOOD PEOPLE HERE|Ashley Flowers with Alex Kiest,modern,2022,ALL GOOD PEOPLE HERE,Ashley Flowers with Alex Kiester,books_topn.csv,60142750,94893718,All Good People Here,All Good People Here,pass,pass,,pass,
top2022:NO PLAN B|Lee Child and Andrew Child,modern,2022,NO PLAN B,Lee Child and Andrew Child,books_topn.csv,60048804,94678707,No Plan B,No Plan B,pass,pass,,pass,
top2022:GOING ROGUE|Janet Evanovich,modern,2022,GOING ROGUE,Janet Evanovich,books_topn.csv,60321048,95095664,Going Rogue: Rise and Shine Twenty-Nine,Going Rogue,pass,pass,,pass,
top2022:TRIPLE CROSS|James Patterson,modern,2022,TRIPLE CROSS,James Patterson,books_topn.csv,61263566,95211551,Triple Cross,Triple Cross,pass,pass,,pass,
top2022:OUR MISSING HEARTS|Celeste Ng,modern,2022,OUR MISSING HEARTS,Celeste Ng,books_topn.csv,60149573,94900794,Our Missing Hearts,Our Missing Hearts,pass,pass,,pass,
top2022:HOUSE OF SKY AND BREATH|Sarah J. Maas,modern,2022,HOUSE OF SKY AND BREATH,Sarah J. Maas,books_topn.csv,40132775,62252869,House of Sky and Breath,House of Sky and Breath,pass,pass,,pass,
top2022:22 SECONDS|James Patterson and Maxine Pae,modern,2022,22 SECONDS,James Patterson and Maxine Paetro,books_topn.csv,58936687,92260780,22 Seconds,22 Seconds,pass,pass,,pass,
top2022:BABEL|R.F. Kuang,modern,2022,BABEL,R.F. Kuang,books_topn.csv,57945316,90789229,Babel,Babel,pass,pass,,pass,
top2022:SEA OF TRANQUILITY|Emily St,modern,2022,SEA OF TRANQUILITY,Emily St,books_topn.csv,58446227,92408226,Sea of Tranquility,Sea of Tranquility,pass,pass,,pass,
top2022:THE IT GIRL|Ruth Ware,modern,2022,THE IT GIRL,Ruth Ware,books_topn.csv,59345249,93504080,The It Girl,The It Girl,pass,pass,,pass,
top2022:PORTRAIT OF AN UNKNOWN WOMAN|Daniel Silva,modern,2022,PORTRAIT OF AN UNKNOWN WOMAN,Daniel Silva,books_topn.csv,59609728,94234128,Portrait of an Unknown Woman,Portrait of an Unknown Woman,pass,pass,,pass,
top2022:LONG SHADOWS|David Baldacci,modern,2022,LONG SHADOWS,David Baldacci,books_topn.csv,60395678,95175285,Long Shadows,Long Shadows,pass,pass,,pass,
top2023:FOURTH WING|Rebecca Yarros,modern,2023,FOURTH WING,Rebecca Yarros,books_topn.csv,61431922,96945623,Fourth Wing,Fourth Wing,pass,pass,,pass,
top2023:THE NIGHTINGALE|Kristin Hannah,modern,2023,THE NIGHTINGALE,Kristin Hannah,books_topn.csv,21853621,41125521,The Nightingale,The Nightingale,pass,pass,,pass,
top2023:IRON FLAME|Rebecca Yarros,modern,2023,IRON FLAME,Rebecca Yarros,books_topn.csv,90202302,114498467,Iron Flame,Iron Flame,pass,pass,,pass,
top2023:THE COVENANT OF WATER|Abraham Verghese,modern,2023,THE COVENANT OF WATER,Abraham Verghese,books_topn.csv,180357146,24501146,The Covenant of Water,The Covenant of Water,pass,pass,,pass,
top2023:THE HEAVEN & EARTH GROCERY STORE|James McBride,modern,2023,THE HEAVEN & EARTH GROCERY STORE,James McBride,books_topn.csv,65678550,100130221,The Heaven & Earth Grocery Store,The Heaven & Earth Grocery Store,pass,pass,,pass,
top2023:TOM LAKE|Ann Patchett,modern,2023,TOM LAKE,Ann Patchett,books_topn.csv,63241104,99138080,Tom Lake,Tom Lake,pass,pass,,pass,
top2023:HELLO BEAUTIFUL|Ann Napolitano,modern,2023,HELLO BEAUTIFUL,Ann Napolitano,books_topn.csv,61771675,97397727,Hello Beautiful,Hello Beautiful,pass,pass,,pass,
top2023:HAPPY PLACE|Emily Henry,modern,2023,HAPPY PLACE,Emily Henry,books_topn.csv,61718053,97321939,Happy Place,Happy Place,pass,pass,,pass,
top2023:HOLLY|Stephen King,modern,2023,HOLLY,Stephen King,books_topn.csv,65916344,106237905,Holly,Holly,pass,pass,,pass,
top2023:THE EXCHANGE|John Grisham,modern,2023,THE EXCHANGE,John Grisham,books_topn.csv,123285511,145425245,The Exchange,The Exchange,pass,pass,,pass,
top2023:THE LITTLE LIAR|Mitch Albom,modern,2023,THE LITTLE LIAR,Mitch Albom,books_topn.csv,112975105,135508967,The Little Liar,The Little Liar,pass,pass,,pass,
top2023:THE FIVE-STAR WEEKEND|Elin Hilderbrand,modern,2023,THE FIVE-STAR WEEKEND,Elin Hilderbrand,books_topn.csv,62873996,98667873,The Five-Star Weekend,The Five-Star Weekend,pass,pass,,pass,
top2023:SIMPLY LIES|David Baldacci,modern,2023,SIMPLY LIES,David Baldacci,books_topn.csv,61198195,96474859,Simply Lies,Simply Lies,pass,pass,,pass,
top2023:THE HOUSE IN THE PINES|Ana Reyes,modern,2023,THE HOUSE IN THE PINES,Ana Reyes,books_topn.csv,61251242,95091014,The House in the Pines,The House in the Pines,pass,pass,,pass,
top2023:SOMEONE ELSE'S SHOES|Jojo Moyes,modern,2023,SOMEONE ELSE'S SHOES,Jojo Moyes,books_topn.csv,62971668,97343126,Someone Else's Shoes,Someone Else's Shoes,pass,pass,,pass,
top2023:THE SECRET|Lee Child and Andrew Child,modern,2023,THE SECRET,Lee Child and Andrew Child,books_topn.csv,62983544,98804121,The Secret,The Secret,pass,pass,,pass,
top2023:THE EDGE|David Baldacci,modern,2023,THE EDGE,David Baldacci,books_topn.csv,123024036,126769365,The Edge,The Edge,pass,pass,,pass,
top2023:NONE OF THIS IS TRUE|Lisa Jewell,modern,2023,NONE OF THIS IS TRUE,Lisa Jewell,books_topn.csv,62334530,98147299,None of This Is True,None of This Is True,pass,pass,,pass,
top2023:PINEAPPLE STREET|Jenny Jackson,modern,2023,PINEAPPLE STREET,Jenny Jackson,books_topn.csv,61246258,90438160,Pineapple Street,Pineapple Street,pass,pass,,pass,
top2023:YELLOWFACE|R.F. Kuang,modern,2023,YELLOWFACE,R.F. Kuang,books_topn.csv,62047984,93525972,Yellowface,Yellowface,pass,pass,,pass,
top2023:IDENTITY|Nora Roberts,modern,2023,IDENTITY,Nora Roberts,books_topn.csv,61885098,97563952,Identity,Identity,pass,pass,,pass,
